'sample interval','ABPmean','ABPsys','ABPdias','C.O.','HR','PAPmean','PAPsys','PAPdias','PULSE','RESP','SpO2','Tblood'
3014,87.000,125.000,68.000,9.490,96.000,26.000,35.000,17.000,96.000,16.000,94.000,36.800
3015,87.000,125.000,68.000,9.490,96.000,25.000,35.000,16.000,96.000,16.000,94.000,36.800
3016,86.000,124.000,67.000,9.490,96.000,26.000,34.000,18.000,96.000,16.000,95.000,36.800
3017,86.000,124.000,67.000,9.490,97.000,26.000,36.000,20.000,97.000,16.000,95.000,36.800
3018,87.000,125.000,67.000,9.490,97.000,27.000,36.000,17.000,97.000,16.000,95.000,36.800
3019,86.000,124.000,67.000,9.490,97.000,26.000,34.000,15.000,97.000,16.000,95.000,36.800
3020,86.000,124.000,67.000,9.490,97.000,26.000,34.000,17.000,97.000,16.000,95.000,36.800
3021,87.000,124.000,67.000,9.490,97.000,26.000,33.000,18.000,97.000,15.000,95.000,36.800
3022,87.000,125.000,68.000,9.490,97.000,26.000,34.000,18.000,97.000,14.000,95.000,36.800
3023,87.000,125.000,68.000,9.490,97.000,26.000,34.000,18.000,97.000,13.000,95.000,36.800
3024,87.000,125.000,68.000,9.490,97.000,26.000,34.000,18.000,97.000,16.000,95.000,36.800
3025,88.000,126.000,68.000,9.490,97.000,26.000,34.000,17.000,97.000,13.000,94.000,36.800
3026,88.000,126.000,69.000,9.490,97.000,26.000,35.000,20.000,97.000,13.000,94.000,36.800
3027,89.000,127.000,69.000,9.490,97.000,27.000,35.000,17.000,97.000,13.000,94.000,36.800
3028,89.000,127.000,69.000,9.490,97.000,25.000,32.000,13.000,97.000,13.000,94.000,36.800
3029,89.000,128.000,69.000,9.490,97.000,25.000,33.000,14.000,97.000,13.000,94.000,36.800
3030,89.000,127.000,69.000,9.490,97.000,25.000,33.000,14.000,97.000,13.000,94.000,36.800
3031,88.000,127.000,69.000,9.490,97.000,26.000,33.000,17.000,97.000,12.000,94.000,36.800
3032,88.000,126.000,69.000,9.490,97.000,26.000,33.000,17.000,96.000,11.000,94.000,36.800
3033,88.000,126.000,69.000,9.490,97.000,26.000,34.000,18.000,96.000,10.000,94.000,36.700
3034,88.000,126.000,69.000,9.490,97.000,26.000,34.000,16.000,96.000,9.000,94.000,36.700
3035,87.000,125.000,68.000,9.490,97.000,26.000,34.000,17.000,96.000,12.000,94.000,36.700
3036,87.000,124.000,68.000,9.490,97.000,26.000,34.000,18.000,96.000,12.000,94.000,36.700
3037,87.000,124.000,68.000,9.490,96.000,26.000,34.000,18.000,96.000,12.000,95.000,36.700
3038,87.000,124.000,68.000,9.490,96.000,25.000,33.000,14.000,96.000,12.000,95.000,36.700
3039,86.000,123.000,67.000,9.490,96.000,25.000,33.000,14.000,96.000,12.000,95.000,36.700
3040,86.000,123.000,67.000,9.490,96.000,24.000,33.000,16.000,96.000,11.000,95.000,36.700
3041,86.000,123.000,67.000,9.490,96.000,25.000,34.000,16.000,96.000,10.000,95.000,36.700
3042,85.000,122.000,66.000,9.490,96.000,25.000,34.000,16.000,95.000,9.000,95.000,36.700
3043,85.000,121.000,66.000,9.490,96.000,25.000,34.000,16.000,95.000,12.000,95.000,36.700
3044,84.000,121.000,66.000,9.490,96.000,25.000,34.000,17.000,95.000,12.000,95.000,36.700
3045,84.000,121.000,66.000,9.490,96.000,27.000,35.000,19.000,95.000,12.000,95.000,36.700
3046,84.000,120.000,65.000,9.490,95.000,26.000,35.000,18.000,95.000,12.000,95.000,36.700
3047,83.000,120.000,65.000,9.490,95.000,26.000,33.000,18.000,94.000,12.000,95.000,36.700
3048,83.000,120.000,65.000,9.490,95.000,26.000,33.000,18.000,94.000,12.000,95.000,36.700
3049,84.000,121.000,65.000,9.490,95.000,26.000,35.000,19.000,94.000,12.000,95.000,36.700
3050,84.000,122.000,65.000,9.490,94.000,26.000,35.000,18.000,94.000,12.000,95.000,36.700
3051,84.000,122.000,65.000,9.490,94.000,25.000,33.000,13.000,94.000,12.000,95.000,36.700
3052,85.000,122.000,65.000,9.490,94.000,25.000,33.000,14.000,94.000,12.000,95.000,36.700
3053,85.000,122.000,65.000,9.490,94.000,25.000,34.000,15.000,95.000,12.000,95.000,36.700
3054,85.000,123.000,66.000,9.490,95.000,26.000,34.000,16.000,95.000,12.000,95.000,36.700
3055,84.000,122.000,65.000,9.490,95.000,25.000,34.000,16.000,95.000,12.000,95.000,36.700
3056,84.000,122.000,65.000,9.490,95.000,25.000,33.000,17.000,95.000,15.000,95.000,36.700
3057,84.000,122.000,65.000,9.490,95.000,25.000,33.000,17.000,95.000,15.000,95.000,36.700
3058,85.000,122.000,65.000,9.490,95.000,27.000,35.000,21.000,95.000,15.000,95.000,36.700
3059,84.000,122.000,65.000,9.490,95.000,27.000,35.000,19.000,95.000,15.000,95.000,36.700
3060,84.000,121.000,65.000,9.490,95.000,26.000,34.000,19.000,94.000,14.000,95.000,36.700
3061,84.000,121.000,65.000,9.490,95.000,26.000,33.000,18.000,94.000,14.000,95.000,36.700
3062,84.000,121.000,65.000,9.490,95.000,25.000,35.000,16.000,94.000,14.000,95.000,36.700
3063,84.000,121.000,65.000,9.490,95.000,25.000,35.000,16.000,94.000,14.000,95.000,36.700
3064,83.000,120.000,65.000,9.490,95.000,24.000,34.000,14.000,94.000,14.000,95.000,36.700
3065,83.000,120.000,64.000,9.490,94.000,25.000,33.000,16.000,94.000,18.000,95.000,36.700
3066,83.000,120.000,64.000,9.490,94.000,25.000,34.000,18.000,94.000,17.000,95.000,36.700
3067,83.000,120.000,64.000,9.490,94.000,25.000,34.000,17.000,94.000,16.000,95.000,36.700
3068,83.000,120.000,64.000,9.490,94.000,24.000,33.000,13.000,95.000,18.000,95.000,36.700
3069,82.000,119.000,64.000,9.490,94.000,25.000,33.000,15.000,95.000,16.000,95.000,36.700
3070,83.000,119.000,64.000,9.490,94.000,26.000,35.000,18.000,95.000,16.000,95.000,36.700
3071,83.000,120.000,64.000,9.490,94.000,26.000,35.000,18.000,95.000,16.000,95.000,36.700
3072,83.000,120.000,64.000,9.490,94.000,25.000,33.000,17.000,95.000,16.000,95.000,36.700
3073,82.000,120.000,64.000,9.490,94.000,25.000,33.000,17.000,93.000,16.000,95.000,36.700
3074,82.000,120.000,64.000,9.490,93.000,25.000,33.000,17.000,93.000,16.000,95.000,36.700
3075,83.000,120.000,64.000,9.490,93.000,25.000,33.000,17.000,93.000,16.000,95.000,36.700
3076,83.000,120.000,64.000,9.490,93.000,25.000,33.000,17.000,93.000,16.000,95.000,36.700
3077,83.000,120.000,64.000,9.490,93.000,24.000,33.000,15.000,93.000,16.000,95.000,36.700
3078,83.000,120.000,64.000,9.490,93.000,25.000,33.000,15.000,93.000,16.000,95.000,36.700
3079,83.000,121.000,64.000,9.490,93.000,25.000,34.000,17.000,93.000,16.000,95.000,36.700
3080,83.000,121.000,64.000,9.490,93.000,24.000,33.000,15.000,93.000,16.000,95.000,36.700
3081,82.000,120.000,64.000,9.490,93.000,24.000,33.000,16.000,92.000,16.000,95.000,36.700
3082,82.000,120.000,63.000,9.490,93.000,25.000,33.000,16.000,92.000,16.000,95.000,36.700
3083,82.000,120.000,64.000,9.490,93.000,25.000,33.000,17.000,92.000,16.000,95.000,36.700
3084,82.000,120.000,63.000,9.490,93.000,23.000,32.000,12.000,92.000,16.000,95.000,36.700
3085,82.000,119.000,63.000,9.490,92.000,24.000,32.000,13.000,92.000,16.000,95.000,36.700
3086,81.000,119.000,63.000,9.490,92.000,24.000,32.000,15.000,91.000,16.000,95.000,36.700
3087,81.000,119.000,63.000,9.490,92.000,25.000,34.000,17.000,91.000,16.000,95.000,36.700
3088,81.000,120.000,63.000,9.490,92.000,25.000,34.000,16.000,91.000,16.000,95.000,36.700
3089,81.000,119.000,62.000,9.490,92.000,24.000,33.000,13.000,91.000,16.000,95.000,36.700
3090,81.000,119.000,62.000,9.490,92.000,24.000,32.000,15.000,91.000,16.000,95.000,36.700
3091,81.000,119.000,62.000,9.490,92.000,25.000,34.000,18.000,91.000,16.000,95.000,36.700
3092,81.000,119.000,62.000,9.490,92.000,25.000,34.000,18.000,91.000,16.000,95.000,36.700
3093,81.000,119.000,62.000,9.490,92.000,24.000,33.000,13.000,91.000,16.000,95.000,36.700
3094,80.000,118.000,62.000,9.490,92.000,24.000,32.000,15.000,92.000,16.000,95.000,36.700
3095,80.000,118.000,62.000,9.490,92.000,25.000,34.000,17.000,92.000,16.000,95.000,36.700
3096,80.000,118.000,62.000,9.490,92.000,25.000,34.000,17.000,92.000,16.000,95.000,36.700
3097,80.000,117.000,61.000,9.490,92.000,24.000,33.000,13.000,92.000,16.000,95.000,36.700
3098,79.000,117.000,61.000,9.490,92.000,24.000,32.000,15.000,91.000,14.000,95.000,36.700
3099,79.000,116.000,61.000,9.490,92.000,24.000,32.000,15.000,91.000,14.000,95.000,36.700
3100,79.000,117.000,61.000,9.490,92.000,25.000,34.000,14.000,91.000,14.000,95.000,36.700
3101,79.000,116.000,61.000,9.490,92.000,25.000,34.000,14.000,91.000,14.000,95.000,36.700
3102,79.000,115.000,60.000,9.490,92.000,24.000,33.000,12.000,91.000,14.000,95.000,36.700
3103,79.000,115.000,60.000,9.490,92.000,24.000,33.000,14.000,91.000,14.000,95.000,36.700
3104,79.000,115.000,60.000,9.490,92.000,24.000,33.000,15.000,91.000,14.000,95.000,36.700
3105,78.000,115.000,60.000,9.490,92.000,24.000,33.000,15.000,91.000,14.000,95.000,36.700
3106,78.000,114.000,60.000,9.490,92.000,23.000,32.000,11.000,92.000,14.000,95.000,36.700
3107,78.000,114.000,60.000,9.490,92.000,24.000,32.000,13.000,92.000,14.000,95.000,36.700
3108,78.000,114.000,60.000,9.490,92.000,24.000,34.000,16.000,92.000,14.000,95.000,36.700
3109,78.000,115.000,60.000,9.490,92.000,24.000,33.000,14.000,92.000,14.000,95.000,36.700
3110,78.000,115.000,60.000,9.490,93.000,24.000,32.000,16.000,92.000,14.000,95.000,36.700
3111,78.000,114.000,60.000,9.490,93.000,24.000,32.000,16.000,92.000,14.000,95.000,36.700
3112,79.000,115.000,60.000,9.490,93.000,25.000,32.000,17.000,92.000,14.000,95.000,36.700
3113,79.000,115.000,60.000,9.490,93.000,25.000,33.000,17.000,92.000,14.000,95.000,36.700
3114,78.000,115.000,60.000,9.490,93.000,24.000,32.000,13.000,92.000,14.000,95.000,36.700
3115,79.000,115.000,60.000,9.490,93.000,24.000,32.000,14.000,92.000,14.000,95.000,36.700
3116,79.000,116.000,60.000,9.490,93.000,24.000,33.000,17.000,92.000,14.000,95.000,36.700
3117,79.000,117.000,61.000,9.490,93.000,24.000,34.000,15.000,92.000,14.000,95.000,36.700
3118,79.000,117.000,61.000,9.490,93.000,24.000,33.000,13.000,92.000,14.000,95.000,36.700
3119,79.000,117.000,61.000,9.490,93.000,24.000,32.000,15.000,92.000,14.000,95.000,36.700
3120,79.000,117.000,61.000,9.490,93.000,25.000,34.000,18.000,92.000,14.000,95.000,36.700
3121,80.000,118.000,61.000,9.490,93.000,25.000,34.000,17.000,92.000,14.000,95.000,36.700
3122,79.000,118.000,61.000,9.490,92.000,24.000,33.000,15.000,91.000,14.000,95.000,36.700
3123,79.000,117.000,61.000,9.490,92.000,24.000,32.000,16.000,91.000,14.000,95.000,36.700
3124,79.000,117.000,60.000,9.490,92.000,24.000,33.000,17.000,91.000,14.000,95.000,36.700
3125,79.000,117.000,61.000,9.490,92.000,24.000,33.000,16.000,90.000,14.000,95.000,36.700
3126,79.000,117.000,60.000,9.490,91.000,23.000,32.000,13.000,90.000,14.000,95.000,36.700
3127,78.000,117.000,60.000,9.490,91.000,23.000,32.000,14.000,90.000,14.000,95.000,36.700
3128,78.000,117.000,60.000,9.490,91.000,24.000,32.000,15.000,90.000,14.000,95.000,36.700
3129,78.000,117.000,60.000,9.490,91.000,24.000,33.000,16.000,89.000,14.000,95.000,36.700
3130,78.000,116.000,60.000,9.490,90.000,24.000,32.000,16.000,89.000,14.000,95.000,36.700
3131,77.000,115.000,59.000,9.490,90.000,24.000,32.000,16.000,89.000,14.000,95.000,36.700
3132,77.000,115.000,59.000,9.490,90.000,24.000,32.000,16.000,89.000,14.000,95.000,36.700
3133,77.000,115.000,59.000,9.490,90.000,24.000,32.000,16.000,89.000,14.000,95.000,36.700
3134,77.000,114.000,59.000,9.490,89.000,25.000,33.000,17.000,89.000,14.000,95.000,36.700
3135,76.000,114.000,58.000,9.490,89.000,23.000,32.000,13.000,88.000,14.000,95.000,36.700
3136,76.000,113.000,58.000,9.490,89.000,24.000,32.000,14.000,88.000,14.000,95.000,36.700
3137,76.000,113.000,58.000,9.490,89.000,24.000,33.000,16.000,89.000,14.000,95.000,36.700
3138,76.000,113.000,58.000,9.490,89.000,24.000,34.000,16.000,89.000,14.000,95.000,36.700
3139,76.000,113.000,58.000,9.490,89.000,24.000,33.000,14.000,89.000,14.000,95.000,36.700
3140,76.000,113.000,57.000,9.490,89.000,24.000,32.000,15.000,89.000,14.000,95.000,36.700
3141,76.000,114.000,58.000,9.490,90.000,24.000,33.000,17.000,89.000,14.000,95.000,36.700
3142,76.000,114.000,58.000,9.490,90.000,24.000,34.000,14.000,90.000,14.000,95.000,36.700
3143,76.000,114.000,58.000,9.490,90.000,23.000,32.000,11.000,90.000,14.000,95.000,36.700
3144,76.000,114.000,58.000,9.490,90.000,23.000,32.000,11.000,90.000,14.000,95.000,36.700
3145,76.000,114.000,58.000,9.490,90.000,24.000,33.000,16.000,91.000,14.000,95.000,36.700
3146,77.000,115.000,58.000,9.490,91.000,24.000,33.000,15.000,91.000,14.000,95.000,36.700
3147,76.000,114.000,58.000,9.490,91.000,23.000,32.000,14.000,91.000,14.000,95.000,36.700
3148,76.000,114.000,58.000,9.490,91.000,23.000,32.000,15.000,91.000,14.000,95.000,36.700
3149,76.000,114.000,58.000,9.490,91.000,24.000,32.000,15.000,91.000,14.000,95.000,36.700
3150,77.000,115.000,58.000,9.490,91.000,24.000,33.000,15.000,91.000,14.000,95.000,36.700
3151,77.000,115.000,58.000,9.490,91.000,24.000,33.000,15.000,91.000,14.000,95.000,36.700
3152,77.000,115.000,58.000,9.490,91.000,23.000,31.000,12.000,90.000,14.000,95.000,36.700
3153,77.000,115.000,58.000,9.490,91.000,23.000,31.000,13.000,90.000,14.000,95.000,36.700
3154,77.000,116.000,58.000,9.490,91.000,24.000,33.000,13.000,90.000,14.000,95.000,36.700
3155,77.000,116.000,58.000,9.490,91.000,24.000,33.000,13.000,90.000,14.000,95.000,36.700
3156,77.000,115.000,58.000,9.490,91.000,23.000,32.000,11.000,90.000,14.000,95.000,36.700
3157,76.000,115.000,58.000,9.490,90.000,23.000,31.000,14.000,90.000,14.000,95.000,36.700
3158,77.000,115.000,58.000,9.490,90.000,24.000,33.000,16.000,90.000,14.000,95.000,36.700
3159,77.000,115.000,58.000,9.490,90.000,24.000,33.000,16.000,90.000,14.000,95.000,36.700
3160,76.000,115.000,58.000,9.490,90.000,23.000,31.000,12.000,90.000,14.000,95.000,36.700
3161,76.000,115.000,58.000,9.490,90.000,23.000,31.000,13.000,89.000,14.000,95.000,36.700
3162,77.000,115.000,58.000,9.490,90.000,24.000,33.000,16.000,89.000,14.000,95.000,36.700
3163,77.000,116.000,59.000,9.490,90.000,23.000,31.000,13.000,90.000,14.000,95.000,36.700
3164,77.000,115.000,59.000,9.490,90.000,23.000,31.000,13.000,90.000,14.000,95.000,36.700
3165,77.000,115.000,59.000,9.490,90.000,23.000,31.000,11.000,90.000,14.000,95.000,36.700
3166,77.000,115.000,59.000,9.490,90.000,23.000,32.000,15.000,90.000,14.000,95.000,36.700
3167,78.000,116.000,59.000,9.490,91.000,23.000,32.000,15.000,91.000,14.000,95.000,36.700
3168,78.000,116.000,59.000,9.490,91.000,23.000,32.000,14.000,91.000,14.000,95.000,36.700
3169,78.000,116.000,59.000,9.490,91.000,23.000,31.000,15.000,91.000,14.000,95.000,36.700
3170,78.000,116.000,59.000,9.490,91.000,24.000,33.000,18.000,91.000,14.000,95.000,36.700
3171,78.000,117.000,60.000,9.490,91.000,24.000,33.000,17.000,91.000,14.000,95.000,36.700
3172,79.000,117.000,60.000,9.490,91.000,23.000,32.000,14.000,91.000,14.000,95.000,36.700
3173,79.000,117.000,60.000,9.490,92.000,23.000,32.000,14.000,91.000,14.000,95.000,36.700
3174,79.000,118.000,60.000,9.490,92.000,24.000,31.000,16.000,91.000,14.000,95.000,36.700
3175,79.000,118.000,60.000,9.490,92.000,24.000,32.000,16.000,91.000,14.000,95.000,36.700
3176,79.000,118.000,60.000,9.490,92.000,24.000,32.000,16.000,91.000,14.000,95.000,36.700
3177,79.000,117.000,60.000,9.490,92.000,24.000,32.000,16.000,91.000,14.000,95.000,36.700
3178,78.000,117.000,60.000,9.490,92.000,24.000,31.000,16.000,91.000,14.000,95.000,36.700
3179,78.000,117.000,60.000,9.490,91.000,24.000,33.000,18.000,90.000,14.000,95.000,36.700
3180,78.000,117.000,60.000,9.490,91.000,24.000,33.000,16.000,90.000,14.000,95.000,36.700
3181,78.000,116.000,60.000,9.490,90.000,23.000,32.000,14.000,89.000,14.000,95.000,36.700
3182,77.000,116.000,59.000,9.490,90.000,24.000,32.000,15.000,89.000,14.000,95.000,36.700
3183,77.000,116.000,59.000,9.490,90.000,24.000,33.000,14.000,89.000,14.000,95.000,36.700
3184,77.000,116.000,59.000,9.490,89.000,24.000,33.000,15.000,89.000,14.000,95.000,36.700
3185,77.000,115.000,59.000,9.490,89.000,23.000,32.000,14.000,89.000,14.000,95.000,36.700
3186,76.000,115.000,58.000,9.490,89.000,23.000,31.000,15.000,88.000,14.000,95.000,36.700
3187,76.000,114.000,58.000,9.490,89.000,24.000,32.000,16.000,88.000,14.000,95.000,36.700
3188,76.000,115.000,58.000,9.490,89.000,24.000,32.000,16.000,88.000,14.000,95.000,36.700
3189,76.000,114.000,58.000,9.490,89.000,24.000,32.000,15.000,88.000,14.000,95.000,36.700
3190,75.000,113.000,57.000,9.490,88.000,23.000,31.000,16.000,88.000,14.000,95.000,36.700
3191,75.000,113.000,57.000,9.490,88.000,24.000,33.000,18.000,88.000,14.000,95.000,36.700
3192,75.000,114.000,57.000,9.490,88.000,24.000,33.000,16.000,88.000,14.000,95.000,36.700
3193,75.000,113.000,57.000,9.490,88.000,23.000,32.000,12.000,89.000,15.000,95.000,36.700
3194,75.000,113.000,57.000,9.490,89.000,23.000,32.000,12.000,89.000,15.000,95.000,36.700
3195,75.000,114.000,57.000,9.490,89.000,24.000,32.000,14.000,89.000,15.000,95.000,36.700
3196,75.000,113.000,57.000,9.490,89.000,23.000,32.000,13.000,89.000,15.000,95.000,36.700
3197,75.000,113.000,57.000,9.490,89.000,23.000,31.000,15.000,89.000,14.000,95.000,36.700
3198,75.000,113.000,57.000,9.490,89.000,23.000,31.000,15.000,89.000,14.000,95.000,36.700
3199,75.000,114.000,57.000,9.490,89.000,24.000,33.000,16.000,89.000,14.000,95.000,36.700
3200,75.000,114.000,57.000,9.490,89.000,24.000,33.000,16.000,89.000,14.000,95.000,36.700
3201,75.000,113.000,57.000,9.490,89.000,23.000,31.000,12.000,89.000,15.000,95.000,36.700
3202,75.000,113.000,57.000,9.490,89.000,23.000,31.000,13.000,89.000,15.000,95.000,36.700
3203,75.000,114.000,57.000,9.490,89.000,24.000,32.000,15.000,89.000,15.000,95.000,36.700
3204,75.000,114.000,57.000,9.490,89.000,23.000,32.000,15.000,89.000,15.000,95.000,36.700
3205,75.000,114.000,57.000,9.490,89.000,22.000,31.000,12.000,89.000,15.000,95.000,36.700
3206,75.000,113.000,57.000,9.490,90.000,23.000,31.000,12.000,89.000,15.000,95.000,36.700
3207,76.000,114.000,57.000,9.490,90.000,23.000,32.000,14.000,89.000,15.000,95.000,36.700
3208,76.000,115.000,57.000,9.490,90.000,22.000,31.000,12.000,89.000,15.000,95.000,36.700
3209,76.000,114.000,57.000,9.490,90.000,22.000,31.000,12.000,89.000,15.000,95.000,36.700
3210,76.000,114.000,57.000,9.490,90.000,23.000,30.000,14.000,89.000,15.000,95.000,36.700
3211,76.000,114.000,57.000,9.490,90.000,24.000,32.000,17.000,89.000,15.000,95.000,36.700
3212,76.000,115.000,58.000,9.490,90.000,24.000,33.000,14.000,90.000,15.000,95.000,36.700
3213,76.000,115.000,58.000,9.490,90.000,23.000,32.000,12.000,90.000,15.000,95.000,36.700
3214,76.000,114.000,58.000,9.490,90.000,23.000,31.000,14.000,90.000,15.000,95.000,36.700
3215,76.000,114.000,58.000,9.490,90.000,23.000,32.000,16.000,90.000,15.000,95.000,36.700
3216,76.000,115.000,58.000,9.490,90.000,24.000,32.000,16.000,90.000,15.000,95.000,36.700
3217,76.000,115.000,58.000,9.490,90.000,23.000,32.000,15.000,90.000,15.000,95.000,36.700
3218,76.000,114.000,58.000,9.490,90.000,23.000,31.000,15.000,90.000,14.000,95.000,36.700
3219,76.000,114.000,58.000,9.490,90.000,24.000,33.000,18.000,89.000,14.000,95.000,36.700
3220,76.000,115.000,58.000,9.490,90.000,24.000,33.000,16.000,89.000,14.000,95.000,36.700
3221,76.000,115.000,58.000,9.490,90.000,24.000,32.000,17.000,89.000,14.000,95.000,36.700
3222,76.000,114.000,58.000,9.490,89.000,22.000,31.000,12.000,89.000,15.000,95.000,36.700
3223,76.000,114.000,58.000,9.490,89.000,23.000,31.000,14.000,89.000,15.000,95.000,36.700
3224,76.000,115.000,58.000,9.490,89.000,23.000,31.000,14.000,88.000,15.000,95.000,36.700
3225,76.000,115.000,58.000,9.490,89.000,22.000,31.000,12.000,89.000,15.000,95.000,36.700
3226,76.000,115.000,58.000,9.490,89.000,22.000,31.000,13.000,89.000,14.000,95.000,36.700
3227,76.000,115.000,58.000,9.490,89.000,23.000,31.000,14.000,89.000,14.000,95.000,36.700
3228,76.000,115.000,58.000,9.490,89.000,24.000,31.000,15.000,89.000,14.000,95.000,36.700
3229,76.000,115.000,58.000,9.490,90.000,23.000,31.000,15.000,89.000,14.000,95.000,36.700
3230,76.000,115.000,58.000,9.490,90.000,23.000,31.000,15.000,89.000,14.000,95.000,36.700
3231,76.000,115.000,58.000,9.490,90.000,23.000,31.000,15.000,89.000,14.000,95.000,36.700
3232,76.000,116.000,58.000,9.490,90.000,24.000,31.000,16.000,89.000,14.000,95.000,36.700
3233,76.000,116.000,58.000,9.490,90.000,23.000,31.000,16.000,89.000,14.000,95.000,36.700
3234,76.000,115.000,58.000,9.490,90.000,23.000,31.000,16.000,89.000,14.000,95.000,36.700
3235,76.000,115.000,58.000,9.490,90.000,23.000,30.000,16.000,89.000,14.000,95.000,36.700
3236,76.000,115.000,57.000,9.490,90.000,23.000,31.000,16.000,89.000,14.000,95.000,36.700
3237,76.000,115.000,58.000,9.490,89.000,25.000,32.000,18.000,89.000,14.000,95.000,36.700
3238,75.000,114.000,57.000,9.490,89.000,24.000,32.000,16.000,89.000,14.000,95.000,36.700
3239,75.000,114.000,57.000,9.490,89.000,24.000,31.000,16.000,88.000,14.000,95.000,36.700
3240,75.000,114.000,57.000,9.490,89.000,24.000,31.000,16.000,88.000,14.000,95.000,36.700
3241,75.000,114.000,57.000,9.490,89.000,24.000,33.000,18.000,88.000,14.000,95.000,36.700
3242,75.000,114.000,57.000,9.490,89.000,24.000,32.000,16.000,88.000,14.000,95.000,36.700
3243,74.000,113.000,56.000,9.490,89.000,23.000,31.000,16.000,88.000,14.000,95.000,36.700
3244,74.000,113.000,56.000,9.490,89.000,23.000,31.000,16.000,88.000,14.000,95.000,36.700
3245,75.000,113.000,56.000,9.490,89.000,24.000,31.000,17.000,88.000,14.000,95.000,36.700
3246,75.000,113.000,56.000,9.490,89.000,23.000,31.000,16.000,88.000,14.000,95.000,36.700
