'sample interval','ABPmean','ABPsys','ABPdias','CVP','HR','NBPmean','NBPsys','NBPdias','PULSE','RESP','SpO2'
9498,121.000,136.000,106.000,23.000,105.000,0.000,0.000,0.000,0.000,16.000,0.000
9499,122.000,139.000,106.000,23.000,104.000,0.000,0.000,0.000,0.000,16.000,0.000
9500,123.000,144.000,105.000,23.000,105.000,0.000,0.000,0.000,0.000,16.000,0.000
9501,124.000,148.000,104.000,23.000,105.000,0.000,0.000,0.000,0.000,16.000,0.000
9502,124.000,151.000,103.000,23.000,105.000,0.000,0.000,0.000,0.000,16.000,0.000
9503,124.000,153.000,102.000,23.000,106.000,0.000,0.000,0.000,0.000,15.000,0.000
9504,124.000,154.000,101.000,23.000,107.000,0.000,0.000,0.000,0.000,14.000,0.000
9505,124.000,154.000,100.000,23.000,107.000,0.000,0.000,0.000,0.000,13.000,0.000
9506,124.000,155.000,99.000,23.000,108.000,0.000,0.000,0.000,0.000,12.000,0.000
9507,123.000,155.000,98.000,23.000,108.000,0.000,0.000,0.000,0.000,16.000,0.000
9508,122.000,154.000,97.000,23.000,109.000,0.000,0.000,0.000,0.000,16.000,0.000
9509,121.000,154.000,96.000,23.000,109.000,0.000,0.000,0.000,0.000,16.000,0.000
9510,121.000,153.000,95.000,22.000,110.000,0.000,0.000,0.000,0.000,16.000,0.000
9511,120.000,153.000,95.000,23.000,110.000,0.000,0.000,0.000,0.000,16.000,0.000
9512,120.000,153.000,95.000,23.000,110.000,0.000,0.000,0.000,0.000,16.000,0.000
9513,120.000,153.000,94.000,23.000,110.000,0.000,0.000,0.000,0.000,16.000,0.000
9514,120.000,153.000,94.000,23.000,110.000,0.000,0.000,0.000,0.000,16.000,0.000
9515,121.000,154.000,95.000,23.000,110.000,0.000,0.000,0.000,0.000,18.000,0.000
9516,121.000,154.000,95.000,23.000,110.000,0.000,0.000,0.000,0.000,18.000,0.000
9517,122.000,155.000,96.000,23.000,110.000,0.000,0.000,0.000,0.000,18.000,0.000
9518,122.000,155.000,97.000,23.000,110.000,0.000,0.000,0.000,0.000,18.000,0.000
9519,123.000,156.000,97.000,23.000,110.000,0.000,0.000,0.000,0.000,18.000,0.000
9520,123.000,156.000,97.000,23.000,109.000,0.000,0.000,0.000,0.000,18.000,0.000
9521,123.000,157.000,98.000,23.000,109.000,0.000,0.000,0.000,0.000,18.000,0.000
9522,124.000,157.000,98.000,23.000,109.000,0.000,0.000,0.000,0.000,17.000,0.000
9523,125.000,158.000,99.000,23.000,109.000,0.000,0.000,0.000,0.000,18.000,0.000
9524,125.000,159.000,100.000,23.000,108.000,0.000,0.000,0.000,0.000,18.000,0.000
9525,126.000,160.000,100.000,23.000,108.000,0.000,0.000,0.000,0.000,18.000,0.000
9526,128.000,161.000,102.000,23.000,108.000,0.000,0.000,0.000,0.000,18.000,0.000
9527,128.000,162.000,102.000,23.000,107.000,0.000,0.000,0.000,0.000,18.000,0.000
9528,129.000,163.000,103.000,23.000,107.000,0.000,0.000,0.000,0.000,22.000,0.000
9529,129.000,163.000,104.000,23.000,107.000,0.000,0.000,0.000,0.000,22.000,0.000
9530,129.000,163.000,103.000,23.000,107.000,0.000,0.000,0.000,0.000,22.000,0.000
9531,128.000,162.000,102.000,23.000,107.000,0.000,0.000,0.000,0.000,22.000,0.000
9532,128.000,162.000,101.000,23.000,107.000,0.000,0.000,0.000,0.000,22.000,0.000
9533,127.000,161.000,101.000,23.000,107.000,0.000,0.000,0.000,0.000,22.000,0.000
9534,127.000,161.000,100.000,23.000,107.000,0.000,0.000,0.000,0.000,22.000,0.000
9535,126.000,160.000,100.000,22.000,108.000,0.000,0.000,0.000,0.000,22.000,0.000
9536,126.000,160.000,99.000,22.000,108.000,0.000,0.000,0.000,0.000,22.000,0.000
9537,126.000,160.000,99.000,22.000,109.000,0.000,0.000,0.000,0.000,22.000,0.000
9538,125.000,160.000,99.000,22.000,109.000,0.000,0.000,0.000,0.000,22.000,0.000
9539,125.000,159.000,99.000,22.000,109.000,0.000,0.000,0.000,0.000,22.000,0.000
9540,125.000,159.000,98.000,22.000,110.000,0.000,0.000,0.000,0.000,22.000,100.000
9541,124.000,158.000,98.000,23.000,111.000,0.000,0.000,0.000,98.000,22.000,100.000
9542,124.000,158.000,97.000,23.000,111.000,0.000,0.000,0.000,98.000,17.000,100.000
9543,123.000,158.000,97.000,23.000,111.000,0.000,0.000,0.000,98.000,17.000,100.000
9544,123.000,157.000,96.000,23.000,111.000,0.000,0.000,0.000,98.000,17.000,100.000
9545,122.000,156.000,96.000,23.000,111.000,0.000,0.000,0.000,98.000,17.000,100.000
9546,122.000,156.000,96.000,22.000,111.000,0.000,0.000,0.000,98.000,17.000,100.000
9547,123.000,157.000,97.000,23.000,110.000,0.000,0.000,0.000,98.000,16.000,100.000
9548,123.000,157.000,97.000,25.000,110.000,0.000,0.000,0.000,98.000,16.000,100.000
9549,123.000,157.000,97.000,25.000,109.000,0.000,0.000,0.000,98.000,16.000,100.000
9550,126.000,126.000,126.000,24.000,109.000,0.000,0.000,0.000,98.000,17.000,100.000
9551,121.000,121.000,121.000,24.000,109.000,0.000,0.000,0.000,98.000,17.000,100.000
9552,121.000,121.000,121.000,24.000,108.000,0.000,0.000,0.000,98.000,17.000,100.000
9553,130.000,164.000,105.000,24.000,108.000,0.000,0.000,0.000,98.000,17.000,100.000
9554,130.000,163.000,103.000,24.000,107.000,0.000,0.000,0.000,98.000,17.000,100.000
9555,131.000,165.000,104.000,24.000,107.000,0.000,0.000,0.000,98.000,18.000,100.000
9556,130.000,164.000,104.000,23.000,107.000,0.000,0.000,0.000,98.000,18.000,100.000
9557,130.000,164.000,103.000,24.000,106.000,0.000,0.000,0.000,98.000,19.000,100.000
9558,129.000,163.000,102.000,23.000,106.000,0.000,0.000,0.000,98.000,19.000,100.000
9559,129.000,163.000,102.000,24.000,106.000,0.000,0.000,0.000,98.000,28.000,100.000
9560,128.000,163.000,102.000,23.000,105.000,0.000,0.000,0.000,98.000,28.000,100.000
9561,128.000,163.000,102.000,24.000,106.000,0.000,0.000,0.000,98.000,29.000,100.000
9562,128.000,162.000,101.000,23.000,106.000,0.000,0.000,0.000,98.000,29.000,100.000
9563,128.000,163.000,101.000,23.000,107.000,0.000,0.000,0.000,0.000,30.000,0.000
9564,127.000,162.000,101.000,23.000,107.000,0.000,0.000,0.000,0.000,30.000,0.000
9565,127.000,161.000,100.000,23.000,108.000,0.000,0.000,0.000,0.000,30.000,0.000
9566,126.000,161.000,100.000,23.000,108.000,0.000,0.000,0.000,0.000,29.000,0.000
9567,125.000,160.000,99.000,23.000,109.000,0.000,0.000,0.000,0.000,29.000,0.000
9568,125.000,159.000,98.000,23.000,109.000,0.000,0.000,0.000,0.000,29.000,0.000
9569,123.000,158.000,97.000,23.000,109.000,0.000,0.000,0.000,0.000,29.000,0.000
9570,123.000,157.000,96.000,23.000,110.000,0.000,0.000,0.000,0.000,25.000,0.000
9571,122.000,156.000,95.000,23.000,110.000,0.000,0.000,0.000,0.000,25.000,0.000
9572,121.000,155.000,94.000,23.000,109.000,0.000,0.000,0.000,0.000,25.000,0.000
9573,120.000,154.000,94.000,23.000,110.000,0.000,0.000,0.000,0.000,25.000,0.000
9574,120.000,153.000,93.000,22.000,110.000,0.000,0.000,0.000,0.000,25.000,0.000
9575,119.000,153.000,93.000,22.000,109.000,0.000,0.000,0.000,0.000,25.000,100.000
9576,119.000,153.000,93.000,23.000,109.000,0.000,0.000,0.000,92.000,25.000,100.000
9577,120.000,153.000,94.000,23.000,109.000,0.000,0.000,0.000,92.000,19.000,100.000
9578,119.000,153.000,94.000,23.000,109.000,0.000,0.000,0.000,92.000,19.000,100.000
9579,119.000,153.000,94.000,23.000,109.000,0.000,0.000,0.000,92.000,19.000,100.000
9580,119.000,153.000,94.000,22.000,109.000,0.000,0.000,0.000,92.000,19.000,100.000
9581,120.000,154.000,94.000,23.000,109.000,0.000,0.000,0.000,92.000,19.000,100.000
9582,120.000,154.000,95.000,23.000,109.000,0.000,0.000,0.000,92.000,18.000,100.000
9583,121.000,155.000,95.000,23.000,109.000,0.000,0.000,0.000,92.000,18.000,99.000
9584,122.000,155.000,96.000,23.000,109.000,0.000,0.000,0.000,92.000,18.000,99.000
9585,123.000,156.000,97.000,23.000,109.000,0.000,0.000,0.000,93.000,18.000,99.000
9586,124.000,157.000,98.000,23.000,108.000,0.000,0.000,0.000,93.000,18.000,99.000
9587,124.000,157.000,98.000,23.000,108.000,0.000,0.000,0.000,93.000,18.000,99.000
9588,124.000,157.000,98.000,23.000,108.000,0.000,0.000,0.000,93.000,18.000,99.000
9589,126.000,126.000,126.000,23.000,107.000,0.000,0.000,0.000,93.000,18.000,99.000
9590,121.000,121.000,121.000,23.000,107.000,0.000,0.000,0.000,93.000,18.000,99.000
9591,122.000,122.000,122.000,23.000,107.000,0.000,0.000,0.000,93.000,19.000,99.000
9592,122.000,122.000,122.000,23.000,106.000,0.000,0.000,0.000,93.000,19.000,99.000
9593,121.000,129.000,111.000,23.000,106.000,0.000,0.000,0.000,93.000,21.000,99.000
9594,123.000,131.000,111.000,24.000,106.000,0.000,0.000,0.000,93.000,21.000,99.000
9595,122.000,130.000,110.000,24.000,106.000,0.000,0.000,0.000,93.000,27.000,99.000
9596,122.000,134.000,109.000,23.000,106.000,0.000,0.000,0.000,93.000,27.000,98.000
9597,123.000,140.000,107.000,24.000,106.000,0.000,0.000,0.000,93.000,31.000,98.000
9598,123.000,142.000,106.000,24.000,106.000,0.000,0.000,0.000,93.000,31.000,98.000
9599,123.000,146.000,104.000,23.000,106.000,0.000,0.000,0.000,93.000,30.000,98.000
9600,123.000,149.000,102.000,23.000,106.000,0.000,0.000,0.000,93.000,30.000,98.000
9601,123.000,151.000,101.000,23.000,106.000,0.000,0.000,0.000,93.000,30.000,98.000
9602,123.000,152.000,100.000,23.000,107.000,0.000,0.000,0.000,86.000,30.000,97.000
9603,123.000,153.000,100.000,23.000,107.000,0.000,0.000,0.000,86.000,26.000,97.000
9604,123.000,154.000,99.000,23.000,107.000,0.000,0.000,0.000,86.000,26.000,97.000
9605,122.000,154.000,98.000,23.000,107.000,0.000,0.000,0.000,86.000,26.000,97.000
9606,122.000,154.000,97.000,23.000,107.000,0.000,0.000,0.000,80.000,26.000,97.000
9607,121.000,154.000,96.000,23.000,107.000,0.000,0.000,0.000,80.000,26.000,97.000
9608,121.000,154.000,95.000,23.000,107.000,0.000,0.000,0.000,80.000,26.000,97.000
9609,121.000,154.000,95.000,23.000,107.000,0.000,0.000,0.000,80.000,26.000,97.000
9610,120.000,154.000,94.000,23.000,107.000,0.000,0.000,0.000,80.000,26.000,97.000
9611,120.000,153.000,94.000,23.000,107.000,0.000,0.000,0.000,78.000,26.000,98.000
9612,119.000,153.000,93.000,23.000,107.000,0.000,0.000,0.000,78.000,25.000,98.000
9613,119.000,153.000,93.000,23.000,107.000,0.000,0.000,0.000,78.000,26.000,98.000
9614,119.000,152.000,93.000,23.000,107.000,0.000,0.000,0.000,78.000,18.000,98.000
9615,118.000,152.000,93.000,23.000,108.000,0.000,0.000,0.000,78.000,18.000,98.000
9616,118.000,152.000,92.000,23.000,108.000,0.000,0.000,0.000,78.000,18.000,98.000
9617,119.000,152.000,93.000,23.000,107.000,0.000,0.000,0.000,78.000,18.000,98.000
9618,119.000,153.000,93.000,23.000,107.000,0.000,0.000,0.000,78.000,16.000,98.000
9619,121.000,154.000,95.000,23.000,107.000,0.000,0.000,0.000,78.000,16.000,98.000
9620,122.000,155.000,96.000,23.000,106.000,0.000,0.000,0.000,78.000,16.000,98.000
9621,123.000,156.000,97.000,23.000,106.000,0.000,0.000,0.000,78.000,16.000,98.000
9622,123.000,154.000,98.000,23.000,106.000,0.000,0.000,0.000,78.000,16.000,98.000
9623,123.000,150.000,100.000,23.000,106.000,0.000,0.000,0.000,78.000,16.000,98.000
9624,123.000,150.000,100.000,23.000,106.000,0.000,0.000,0.000,78.000,16.000,98.000
9625,122.000,144.000,102.000,23.000,105.000,0.000,0.000,0.000,78.000,16.000,98.000
9626,123.000,144.000,104.000,23.000,105.000,0.000,0.000,0.000,78.000,16.000,98.000
9627,125.000,149.000,105.000,23.000,105.000,0.000,0.000,0.000,78.000,16.000,98.000
9628,127.000,153.000,105.000,24.000,104.000,0.000,0.000,0.000,78.000,16.000,98.000
9629,127.000,156.000,105.000,24.000,104.000,0.000,0.000,0.000,78.000,18.000,100.000
9630,128.000,157.000,105.000,24.000,104.000,0.000,0.000,0.000,78.000,18.000,100.000
9631,128.000,158.000,104.000,23.000,105.000,0.000,0.000,0.000,78.000,18.000,100.000
9632,128.000,159.000,103.000,23.000,105.000,0.000,0.000,0.000,78.000,18.000,100.000
9633,128.000,160.000,103.000,23.000,106.000,0.000,0.000,0.000,78.000,24.000,100.000
9634,127.000,160.000,102.000,23.000,106.000,0.000,0.000,0.000,78.000,24.000,100.000
9635,127.000,159.000,101.000,23.000,107.000,0.000,0.000,0.000,78.000,24.000,100.000
9636,126.000,159.000,101.000,23.000,108.000,0.000,0.000,0.000,77.000,24.000,100.000
9637,126.000,159.000,100.000,23.000,108.000,0.000,0.000,0.000,75.000,24.000,100.000
9638,125.000,159.000,100.000,23.000,108.000,0.000,0.000,0.000,75.000,23.000,100.000
9639,124.000,158.000,99.000,23.000,109.000,0.000,0.000,0.000,75.000,23.000,100.000
9640,124.000,157.000,98.000,23.000,109.000,0.000,0.000,0.000,75.000,23.000,100.000
9641,123.000,157.000,97.000,23.000,110.000,0.000,0.000,0.000,75.000,23.000,100.000
9642,123.000,156.000,97.000,23.000,110.000,0.000,0.000,0.000,75.000,23.000,100.000
9643,122.000,156.000,96.000,23.000,110.000,0.000,0.000,0.000,97.000,23.000,100.000
9644,122.000,156.000,96.000,23.000,110.000,0.000,0.000,0.000,97.000,23.000,100.000
9645,122.000,156.000,96.000,23.000,110.000,0.000,0.000,0.000,97.000,19.000,100.000
9646,122.000,155.000,96.000,23.000,110.000,0.000,0.000,0.000,97.000,19.000,100.000
9647,121.000,155.000,95.000,23.000,110.000,0.000,0.000,0.000,97.000,19.000,100.000
9648,121.000,155.000,96.000,23.000,110.000,0.000,0.000,0.000,97.000,18.000,100.000
9649,121.000,155.000,96.000,23.000,110.000,0.000,0.000,0.000,97.000,18.000,100.000
9650,121.000,155.000,96.000,24.000,110.000,0.000,0.000,0.000,97.000,18.000,100.000
9651,122.000,155.000,96.000,24.000,110.000,0.000,0.000,0.000,97.000,18.000,100.000
9652,122.000,156.000,97.000,24.000,109.000,0.000,0.000,0.000,97.000,17.000,100.000
9653,123.000,156.000,97.000,24.000,109.000,0.000,0.000,0.000,97.000,17.000,100.000
9654,123.000,157.000,98.000,23.000,108.000,0.000,0.000,0.000,97.000,17.000,100.000
9655,124.000,158.000,98.000,24.000,108.000,0.000,0.000,0.000,97.000,17.000,100.000
9656,124.000,158.000,99.000,23.000,108.000,0.000,0.000,0.000,97.000,17.000,100.000
9657,125.000,159.000,99.000,24.000,108.000,0.000,0.000,0.000,97.000,17.000,100.000
9658,125.000,159.000,99.000,23.000,108.000,0.000,0.000,0.000,97.000,17.000,100.000
9659,126.000,159.000,100.000,23.000,108.000,0.000,0.000,0.000,97.000,17.000,100.000
9660,126.000,160.000,101.000,23.000,108.000,0.000,0.000,0.000,0.000,18.000,0.000
9661,127.000,160.000,101.000,23.000,108.000,0.000,0.000,0.000,0.000,18.000,0.000
9662,127.000,161.000,101.000,23.000,107.000,0.000,0.000,0.000,0.000,18.000,0.000
9663,128.000,162.000,102.000,23.000,107.000,0.000,0.000,0.000,0.000,19.000,0.000
9664,128.000,161.000,102.000,23.000,108.000,0.000,0.000,0.000,0.000,19.000,0.000
9665,128.000,162.000,102.000,23.000,108.000,0.000,0.000,0.000,0.000,19.000,0.000
9666,127.000,161.000,101.000,23.000,108.000,0.000,0.000,0.000,0.000,23.000,0.000
9667,127.000,160.000,101.000,23.000,108.000,0.000,0.000,0.000,0.000,23.000,0.000
9668,126.000,160.000,100.000,23.000,108.000,0.000,0.000,0.000,0.000,23.000,100.000
9669,125.000,159.000,99.000,23.000,109.000,0.000,0.000,0.000,125.000,23.000,100.000
9670,125.000,159.000,99.000,23.000,109.000,0.000,0.000,0.000,125.000,23.000,100.000
9671,124.000,158.000,98.000,23.000,109.000,0.000,0.000,0.000,125.000,23.000,100.000
9672,124.000,158.000,98.000,23.000,109.000,0.000,0.000,0.000,119.000,23.000,100.000
9673,123.000,157.000,97.000,23.000,109.000,0.000,0.000,0.000,119.000,23.000,100.000
9674,123.000,157.000,97.000,23.000,109.000,0.000,0.000,0.000,119.000,23.000,100.000
9675,122.000,156.000,96.000,23.000,109.000,0.000,0.000,0.000,119.000,23.000,100.000
9676,121.000,155.000,95.000,23.000,109.000,0.000,0.000,0.000,119.000,23.000,100.000
9677,121.000,155.000,95.000,23.000,109.000,0.000,0.000,0.000,119.000,23.000,100.000
9678,121.000,155.000,95.000,23.000,108.000,0.000,0.000,0.000,119.000,23.000,100.000
9679,120.000,155.000,94.000,23.000,108.000,0.000,0.000,0.000,119.000,18.000,100.000
9680,120.000,154.000,94.000,23.000,108.000,0.000,0.000,0.000,119.000,18.000,100.000
9681,119.000,153.000,93.000,23.000,108.000,0.000,0.000,0.000,119.000,18.000,100.000
9682,118.000,153.000,93.000,23.000,107.000,0.000,0.000,0.000,119.000,17.000,100.000
9683,117.000,152.000,91.000,23.000,107.000,0.000,0.000,0.000,119.000,17.000,100.000
9684,117.000,151.000,91.000,23.000,106.000,0.000,0.000,0.000,119.000,17.000,100.000
9685,116.000,151.000,90.000,23.000,105.000,0.000,0.000,0.000,119.000,17.000,100.000
9686,115.000,150.000,90.000,23.000,104.000,0.000,0.000,0.000,119.000,17.000,100.000
9687,116.000,150.000,90.000,23.000,103.000,0.000,0.000,0.000,119.000,17.000,100.000
9688,117.000,151.000,91.000,24.000,101.000,0.000,0.000,0.000,119.000,18.000,100.000
9689,118.000,152.000,93.000,24.000,100.000,0.000,0.000,0.000,119.000,18.000,100.000
9690,120.000,154.000,94.000,24.000,99.000,0.000,0.000,0.000,119.000,19.000,100.000
9691,121.000,155.000,95.000,24.000,98.000,0.000,0.000,0.000,119.000,19.000,100.000
9692,122.000,156.000,96.000,24.000,98.000,0.000,0.000,0.000,119.000,19.000,100.000
9693,122.000,157.000,97.000,23.000,97.000,0.000,0.000,0.000,119.000,19.000,100.000
9694,123.000,158.000,97.000,23.000,97.000,0.000,0.000,0.000,119.000,19.000,100.000
9695,123.000,158.000,97.000,24.000,98.000,0.000,0.000,0.000,119.000,21.000,100.000
9696,123.000,158.000,97.000,23.000,99.000,0.000,0.000,0.000,119.000,21.000,100.000
9697,123.000,157.000,97.000,23.000,101.000,0.000,0.000,0.000,119.000,21.000,100.000
9698,123.000,157.000,97.000,24.000,101.000,0.000,0.000,0.000,119.000,21.000,100.000
9699,123.000,157.000,96.000,24.000,102.000,0.000,0.000,0.000,0.000,24.000,0.000
9700,123.000,157.000,97.000,25.000,103.000,0.000,0.000,0.000,0.000,26.000,100.000
9701,123.000,157.000,97.000,25.000,104.000,0.000,0.000,0.000,104.000,26.000,100.000
9702,122.000,158.000,96.000,25.000,105.000,0.000,0.000,0.000,104.000,26.000,100.000
9703,122.000,157.000,96.000,25.000,105.000,0.000,0.000,0.000,104.000,26.000,100.000
9704,121.000,157.000,95.000,24.000,104.000,0.000,0.000,0.000,104.000,26.000,100.000
9705,120.000,156.000,94.000,24.000,104.000,0.000,0.000,0.000,104.000,26.000,100.000
9706,120.000,155.000,93.000,23.000,104.000,0.000,0.000,0.000,104.000,26.000,100.000
9707,119.000,154.000,93.000,23.000,103.000,0.000,0.000,0.000,104.000,25.000,100.000
9708,119.000,154.000,92.000,23.000,101.000,0.000,0.000,0.000,104.000,22.000,100.000
9709,118.000,153.000,92.000,23.000,100.000,0.000,0.000,0.000,104.000,22.000,100.000
9710,118.000,153.000,92.000,23.000,98.000,0.000,0.000,0.000,104.000,22.000,100.000
9711,118.000,152.000,92.000,23.000,98.000,0.000,0.000,0.000,104.000,22.000,100.000
9712,118.000,152.000,92.000,23.000,98.000,0.000,0.000,0.000,104.000,22.000,100.000
9713,119.000,153.000,92.000,23.000,98.000,0.000,0.000,0.000,80.000,22.000,100.000
9714,119.000,153.000,93.000,23.000,99.000,0.000,0.000,0.000,0.000,22.000,0.000
9715,118.000,153.000,92.000,23.000,100.000,0.000,0.000,0.000,0.000,18.000,0.000
9716,118.000,152.000,92.000,23.000,100.000,0.000,0.000,0.000,0.000,18.000,0.000
9717,118.000,151.000,92.000,23.000,102.000,0.000,0.000,0.000,0.000,18.000,0.000
9718,118.000,151.000,92.000,23.000,103.000,0.000,0.000,0.000,0.000,18.000,0.000
9719,118.000,152.000,93.000,23.000,104.000,0.000,0.000,0.000,0.000,17.000,0.000
9720,119.000,153.000,93.000,23.000,104.000,0.000,0.000,0.000,0.000,17.000,0.000
9721,121.000,154.000,94.000,23.000,104.000,0.000,0.000,0.000,0.000,17.000,0.000
9722,121.000,154.000,94.000,23.000,104.000,0.000,0.000,0.000,0.000,17.000,0.000
9723,150.000,150.000,150.000,23.000,104.000,0.000,0.000,0.000,0.000,17.000,0.000
9724,140.000,140.000,140.000,23.000,104.000,0.000,0.000,0.000,0.000,15.000,0.000
9725,140.000,140.000,140.000,23.000,103.000,0.000,0.000,0.000,0.000,15.000,0.000
9726,139.000,139.000,139.000,23.000,104.000,0.000,0.000,0.000,0.000,15.000,0.000
9727,127.000,161.000,114.000,23.000,104.000,0.000,0.000,0.000,0.000,15.000,0.000
9728,127.000,163.000,111.000,23.000,104.000,0.000,0.000,0.000,0.000,16.000,100.000
9729,127.000,163.000,109.000,23.000,104.000,0.000,0.000,0.000,76.000,16.000,100.000
9730,127.000,163.000,108.000,23.000,104.000,0.000,0.000,0.000,76.000,16.000,100.000
9731,126.000,163.000,107.000,23.000,104.000,0.000,0.000,0.000,76.000,16.000,100.000
9732,126.000,163.000,106.000,23.000,104.000,0.000,0.000,0.000,76.000,16.000,100.000
9733,126.000,162.000,104.000,23.000,104.000,0.000,0.000,0.000,76.000,16.000,100.000
9734,126.000,161.000,103.000,23.000,104.000,0.000,0.000,0.000,76.000,16.000,100.000
9735,127.000,162.000,103.000,23.000,104.000,0.000,0.000,0.000,76.000,16.000,100.000
9736,127.000,162.000,103.000,23.000,104.000,0.000,0.000,0.000,76.000,17.000,100.000
9737,128.000,162.000,103.000,22.000,104.000,0.000,0.000,0.000,76.000,17.000,100.000
9738,128.000,163.000,103.000,22.000,104.000,0.000,0.000,0.000,76.000,17.000,100.000
9739,130.000,164.000,104.000,23.000,105.000,0.000,0.000,0.000,76.000,19.000,100.000
9740,131.000,165.000,105.000,22.000,105.000,0.000,0.000,0.000,76.000,19.000,100.000
9741,131.000,165.000,105.000,22.000,106.000,0.000,0.000,0.000,76.000,19.000,100.000
9742,144.000,144.000,144.000,22.000,107.000,0.000,0.000,0.000,76.000,19.000,100.000
9743,139.000,139.000,139.000,22.000,107.000,0.000,0.000,0.000,76.000,19.000,100.000
9744,138.000,138.000,138.000,22.000,108.000,0.000,0.000,0.000,76.000,19.000,100.000
9745,138.000,138.000,138.000,22.000,108.000,0.000,0.000,0.000,76.000,19.000,100.000
9746,137.000,137.000,137.000,22.000,108.000,0.000,0.000,0.000,76.000,17.000,100.000
